역,이름,주소,상세보기,메뉴
가락시장,본죽 송파가락점,서울 송파구 송파대로30길 16 두산위브센티움 1층,https://place.map.kakao.com/7900481,"[NEW] 황금산삼배양근 쇠고기전복죽 (33,000원); [NEW] 신선감태 홍게새우죽 (33,000원); [NEW] 추어죽 (16,000원); 전복죽 （보양） (14,000원); 쇠고기야채죽 (12,500원); 푸팟퐁커리게살쮺(카레)(본죽 반반죽) (17,500원); 쇠고기버섯죽 (12,000원); 참치야채죽 (11,500원); 단팥죽(달콤한 새알팥죽) (11,500원); 단호박죽 (11,500원); 새우죽 (11,000원); 통영굴버섯죽 (11,000원); 동지팥죽(담백한 밥알팥죽) (11,000원); 7가지야채죽 (10,500원); 녹두죽 (10,500원); 흑임자죽 (10,500원); 흰죽 (7,000원); [이유식] 베이비본죽 한우야채진밥（완료기） (6,500원); [이유식] 베이비본죽 한우참깨애호박죽（후기） (6,300원); 호두정과(30g) (2,500원); 참깨계란새우쮺(본죽 반반죽) (13,000원); 로제해물쮺(본죽 반반죽) (14,000원); 진전복죽 （전복 2배） (18,000원); 특전복죽 （전복 3배） (22,000원); 전복내장죽 (16,000원); 진전복내장죽 （전복 2배） (20,000원); 특전복내장죽 （전복 3배） (24,000원); 트러플전복죽 (18,000원); 특트러플전복죽 （전복 2배） (25,000원); 삼계전복죽 （보양） (18,000원)"
가락시장,횡성댁,서울 송파구 양재대로62길 32-8 1층,https://place.map.kakao.com/23978592,"버섯만두전골 (12,000원); 춘천닭갈비 (13,000원); 매콤쭈꾸미 (13,000원); 청국비지전골 (10,000원); 만두국 (9,000원); 떡국 (9,000원); 소고기육전 (20,000원)"
가락시장,이복근베이커리,서울 송파구 중대로9길 32,https://place.map.kakao.com/896328690,"에스프레소 (3,000원); 아메리카노 (HOT) (3,000원); 카페라떼 (HOT) (3,500원); 카푸치노 (HOT) (3,500원); 바닐라라떼 (HOT) (4,000원); 헤이즐넛라떼 (HOT) (4,000원); 카페모카 (HOT) (4,000원); 카라멜마끼아또 (HOT) (4,000원); 초코라떼 (HOT) (4,000원); 그린티라떼 (HOT) (4,000원); 고구마라떼 (HOT) (4,000원); 오곡라떼 (HOT) (4,000원); 리얼딸기우유 (5,000원); 생과일쥬스 (딸기/키위/토마토) (5,000원); 아이스티 (복숭아/레몬) (3,500원); 에이드 (레몬/자몽/청포도) (4,500원); 스무디 (딸기/블루베리) (4,500원); 요거트스무디 (플레인/딸기/블루베리) (5,000원); 조리퐁쉐이크 (5,500원); 오레오초코스무디 (5,500원); 녹차/얼그레이/로즈마리 (4,000원); 캐모마일/페퍼민트/히비스커스 (4,000원); 수제청 (레몬차/자몽차) (4,000원); 유자차/모과차/청귤차 (4,000원); 대추차/생강차 (4,000원)"
가락시장,크래프트비어펍씨씨알,서울 송파구 송이로20길 10 2층,https://place.map.kakao.com/137048450,메뉴탭 없음
가락시장,백억커피 가락시장점,"서울 송파구 중대로 127 한화오벨리스크 1층 101,103호",https://place.map.kakao.com/1661590189,"[BEST][아메리카노 4캔 행사중 中] (15,000원); [너무 많아서 놀라지마세욤] 카라멜 팝콘 (8,000원); 바삭 순대 강정 (6,000원); 매콤 떡볶이 (6,000원); 벨지움 초코무스 케이크 (6,000원); 대용량 1L 캔（커피） (7,800원); 카페라떼 (4,900원); 디카페인 카페라떼 (5,900원); 체리콕 (5,400원); []1,000원의 득템[] (1,000원); 딥 초코 바나나 라떼 (5,400원); 홀리베리 뱅쇼 (5,900원); 홀리베리 뱅쇼 스무디 (5,900원); 쌍화차 (5,900원); 흑당 버블티 (6,400원); 꿀 녹차 버블티 (6,400원); 딸기 홍차 버블티 (6,400원); 크로아상 붕어빵 (밀크/초코) (4,500원); 해물핫바 2+1 (10,000원); 백억 슈퍼 드링크 (5,900원); [일억 부자 세트] (11,500원); [십억 부자 세트] (17,400원); [백억 부자 세트] (32,400원); [카페라떼 4캔 행사중 中] (18,600원); [아이스티 4캔 행사중 中] (16,600원); [바닐라라떼 4캔 행사중 中] (20,600원); [연유라떼 4캔 행사중 中] (20,600원); [백억커피 4캔 행사중 中] (20,600원); [수박주스（착즙） 4캔 행사 中] (24,600원); [파인사과주스（착즙） 4캔 행사 中] (24,600원)"
가락시장,투썸플레이스 가락시장역2호점,서울 송파구 송파대로 260 제일오피스텔 1층,https://place.map.kakao.com/710586475,메뉴 정보 없음
가락시장,감탄떡볶이 롯데마트송파점,서울 송파구 중대로 80,https://place.map.kakao.com/1313953562,"치즈핫도그 (2,000원); 부산어묵 (1,000원); 꽉찬꼬마김밥(햄치즈/유부/새우) (4,000원); 날치알 주먹밥 (3,500원); 콩국수 (5,000원); 어묵우동 (6,000원); 새우튀김우동 (6,500원); 칠리탕수육 (6,000원); 순살치킨 (8,000원); 로제떡볶이(오리지널맛/매운맛) (10,000원); 더블치즈떡볶이 (5,500원); 국물떡볶이(오리지널맛/매운맛) (8,000원); 감탄떡볶이 (4,000원); 찰순대 (4,500원); 바삭튀김(5개) (4,500원); 스페셜튀김(7개) (7,000원); 허브탕수육 (5,500원); 감탄우동 (5,000원); 수제어묵 (2,500원); 곡물핫도그 (1,500원)"
가락시장,리프커피 가락점,서울 송파구 송파대로28길 27 1층,https://place.map.kakao.com/168805397,메뉴 정보 없음
가락시장,나이스카페인클럽 가락시장역점,서울 송파구 송파대로28길 27 성원상떼빌아파트 102동 105호,https://place.map.kakao.com/1540967789,"나이스 커피 (3,500원); 다크 아메리카노 (2,000원); 선셋 아메리카노 (2,000원); 게이샤 아메리카노 (2,000원); 디카페인 아메리카노 (2,500원); 아인슈페너 (3,800원); 나이스 라떼 (3,800원); 브리즈 밀크 (3,800원); 카페인 썬라이즈 (4,000원); 딸기스무디 (4,500원); 망고스무디 (4,500원); 사과스무디 (4,500원); 자두스무디 (4,500원); 초당옥수수스무디 (4,500원); 제주말차프라페 (4,800원); 딥초코 자바칩 프라페 (4,800원); 모카자바칩프라페 (4,800원); 카라멜프라페 (4,800원); 딸기쿠키프라페 (4,800원); 아이스티 (ICE) (2,800원); 레몬티 (3,500원); 민트티 (3,500원); 자몽티 (3,500원)"
가락시장,오징어바다 가락점,서울 송파구 중대로9길 23,https://place.map.kakao.com/16739178,"오징어회 (20,000원); 오징어숙회 (23,000원); 멍게 (13,000원); 서더리탕 (10,000원); 광어회 (20,000원)"
가락시장,참치생각,서울 송파구 동남로6길 3 2층,https://place.map.kakao.com/593287960,"아빠생각(1인) (38,000원); 엄마생각(1인) (55,000원); 가족생각(1인) (70,000원); 동창생각 (60,000원); 남친생각 (80,000원); 여친생각 (100,000원)"
가락시장,김씨본가 안동갈비살,서울 송파구 송파대로30길 41-11,https://place.map.kakao.com/80540014,메뉴 정보 없음
가락시장,화로상회 가락시장역점,서울 송파구 송파대로30길 11 이연파레스 2층 201호,https://place.map.kakao.com/1234188975,"성인 (17,500원); 8~13세 (12,900원); 5~7세 (6,900원)"
가락시장,지평선초밥 가락본점,서울 송파구 중대로9길 42-25 1층,https://place.map.kakao.com/1804907871,"특선모듬초밥 16ps (23,000원); 지평선 초밥 10ps (15,000원); 참치 초밥 10ps (23,000원); 혼술 셋트（참치&연어&광어회 12ps＋연어&계절생선초밥 4ps＋새우튀김 (28,000원); 숙성모듬회 (50,000원); 숙성연어회 300g (50,000원); 숙성모듬회 35ps (50,000원); 광어반 연어반 초밥 12ps (23,000원); 참다랑어 대뱃살초밥 10ps (40,000원); 황새치 불초밥 10ps (19,000원); 어린이초밥10ps（초새우4.유부3.계란3） (11,000원); 참다랑어 대뱃살회 25ps (80,000원); 타코와사비 군함 2ps (4,500원); 참다랑어 뱃살초밥 10ps (40,000원); 숙성연어회 300g (50,000원); 숙성연어초밥 11ps (23,000원); 연어 아부리불 초밥 11ps (23,000원); 숙성광어 초밥 11ps (23,000원); 유부초밥11ps (11,000원); 계란초밥11ps (13,000원); 참이슬 후레쉬 (5,000원); 처음처럼 (5,000원); 카스 500mL (6,000원); 태라 (6,000원); 청하 (6,000원); 다이긴조히야시보리 (70,000원); 준마이클래식 (45,000원); 준마이북극곰 (40,000원); 간바래오또상 (38,000원); 준마이팩 (35,000원)"
가락시장,청기와타운 가락점,서울 송파구 송파대로30길 25 1층,https://place.map.kakao.com/77519004,"수원왕갈비(250g) (25,000원); 빗살로스 생/양념(130g) (27,000원); 안창살(150g) (21,000원); LA양념갈비(250g) (23,000원); 육회 (28,000원)"
가락시장,장마루,서울 송파구 송파대로30길 29,https://place.map.kakao.com/16765493,메뉴 정보 없음
가락시장,백제추어탕 본점,서울 송파구 동남로 143 1층,https://place.map.kakao.com/1541182222,"추어탕 (13,000원); 담양죽순추어탕 (16,000원); 우렁추어탕 (16,000원); 추어탕세트정식 (19,000원); 죽순추어탕 (15,000원); 통추어탕 (16,000원); 생굴추어탕 (16,000원); 전복추어탕 2미 (7,000원); 넙적튀김만두/추어물만두 (7,000원); 추어튀김 (12,000원); 수제등심돈가스 (12,000원); 수제치즈돈가스 (12,000원)"
가락시장,일상이자카야,서울 송파구 중대로9길 24 101호,https://place.map.kakao.com/340138971,"토마토찹스테이크 (24,000원); 소고기타다끼 (24,000원)"
가락시장,서울팥집,서울 송파구 문정로1길 36 1층,https://place.map.kakao.com/573451285,"팥빙수 (10,000원); 흑임자빙수 (10,500원); 백설빙수 (9,500원); 미숫가루빙수 (10,500원); 딸기빙수 (10,500원); 홍시빙수 (12,000원); 말차빙수 (12,000원); 아쌈밀크티빙수 (11,000원); 팥차 (5,500원); 팥라떼 (6,500원); 수정과 (5,500원); 레몬 (6,500원); 자몽 (6,500원); 매실 (6,500원); 생강 (7,000원); 쌍화탕 (7,000원); 아메리카노 (3,900원); 카페라떼 (4,800원); 바닐라라떼 (5,000원); 추억의달고나 (6,000원)"
가락시장,장수왕족발보쌈,서울 송파구 중대로9길 42,https://place.map.kakao.com/15225607,"족발(대) (40,000원); 족발(중) (35,000원); 보쌈(중) (35,000원); 보쌈(대) (40,000원)"
가락시장,남한강물고기 송파점,서울 송파구 양재대로62길 34 1층,https://place.map.kakao.com/1530098844,"매기매운탕(소) (35,000원); 매기매운탕(중) (45,000원); 매기매운탕(대) (55,000원); 잡고기매운탕(소) (40,000원); 잡고기매운탕(중) (50,000원); 잡고기매운탕(대) (60,000원); 빠가매운탕(소) (45,000원); 빠가매운탕(중) (55,000원); 빠가매운탕(대) (65,000원); 참게매운탕(소) (40,000원); 참게매운탕(중) (50,000원); 참게매운탕(대) (60,000원); 쏘가리매운탕 (변동가격); 어죽탕 (10,000원); 올갱이해장국 (12,000원); 미꾸라지튀김 (15,000원); 해물파전 (18,000원); 도리뱅뱅이 (20,000원)"
가락시장,치킨매니아 가락점,서울 송파구 중대로9길 22 1층 102호,https://place.map.kakao.com/1781925642,메뉴 정보 없음
가락시장,샤브보트 롯데마트송파점,서울 송파구 중대로 80 지하2층,https://place.map.kakao.com/1473872488,메뉴 정보 없음
가락시장,늘솜한식,서울 송파구 송파대로 201 테라타워2 B동 지하1층,https://place.map.kakao.com/1623453756,"오늘의부페 (9,000원); 무한삼겹살+샐러드바+무한음,주류 (39,900원)"
가락시장,매취랑 가락점,"서울 송파구 송파대로30길 11 이연파레스 105, 107호",https://place.map.kakao.com/1481079614,"감자탕 (29,000원); 뼈추가 (14,000원); 뼈해장국정식 (13,000원); 뼈해장국 (10,000원); 왕돈가스 (10,000원); 볶음밥 (3,000원); 군만두 (4,000원); 계란찜 (3,000원)"
가락시장,팔도1991막국수전문점,서울 송파구 중대로9길 54 102호,https://place.map.kakao.com/230162955,"팔도막국수 (10,000원); 항정살수육 (4,000원); 만두(2pes) (3,000원); 팔도막국수 곱빼기 (11,000원)"
가락시장,동네형아 가락점,서울 송파구 양재대로62길 43 1층,https://place.map.kakao.com/790188875,"유쾌탕탕이 (35,000원); 두부김치 (21,000원); 문어숙회 (39,000원); 고등어구이 (25,000원); 왕새우구이 (24,000원); 산낙지와전복 (20,000원); 육회 (22,000원); 소고기육전 (22,000원); 오징어숙회 (18,000원); 통목살김치찌개 (23,000원); 소고기된장전골 (24,000원); 조개탕 (24,000원); 홍합탕(겨울한정) (18,000원); 닭볶음탕 (28,000원); 삼겹순두부찌개 (22,000원); 하얀짬뽕 (25,000원); 빨간짬뽕 (25,000원); 열꼬치오뎅탕 (20,000원); 김치오뎅탕 (20,000원); 대왕치즈계란말이 (22,000원); 제육볶음 (20,000원); 오돌뼈와주먹밥 (20,000원); 양푼골뱅이소면/쫄면 (22,000원); 만두쫄볶이 (19,000원); 해물떡볶이 (22,000원); 철판똥집볶음 (18,000원)"
가락시장,투썸플레이스 가락시장역점,서울 송파구 중대로 113 1층,https://place.map.kakao.com/569009754,메뉴 정보 없음
가락시장,차이킹 문정점,서울 송파구 법원로 128 A동 2층 218~220호,https://place.map.kakao.com/169788646,"한우삼선짜장면 (12,000원); 탕수육(소) (20,000원); 한우짜장면 (8,000원); 해물볶음짜장 (15,000원); 우동면 (13,000원); 삼선볶음밥 (12,000원); 야채볶음밥 (10,000원); 파두부밥 (12,000원); 짜장밥 (8,000원); 사천탕수육(소) (23,000원); 라조육(소) (23,000원); 깐풍육(소) (23,000원); 전가복(중) (58,000원); 전복팔보채중(중) (48,000원); 담양죽순유산슬(중) (45,000원); 양장피(중) (42,000원)"
가락시장,홍콩반점0410 가락시장역점,서울 송파구 송파대로28길 27 성원상떼빌 2층,https://place.map.kakao.com/16066543,"[NEW]깐풍새우 (20,900원); 탕수육（1박스）（소스 별도포장） (17,800원); 홍콩반점 알뜰탕수육 (12,000원); 짜장면 (7,000원); 짬뽕（면 별도포장） (8,800원); 쟁반짜장（2인분） (17,000원); 고기짬뽕 （면 별도포장） (10,500원); 짬뽕밥（밥 별도포장） (8,800원); 짜장밥（국물제공） (9,500원); 고기짬뽕밥 （밥 별도포장） (10,500원); 홍콩반점 탕수육(소스 별도) (12,000원); 식사1+알뜰탕수육 세트 (17,000원); 식사1+알뜰탕수육 (19,000원); 식사2+알뜰탕수육 (26,000원); 요리세트 (28,400원); 홍콩반점 2인세트 (33,000원); [1000원 인하] 2인세트 (34,300원); [2000원 인하] 쟁반짜장세트 (36,300원); 볶음밥（국물제공） (10,000원); 볶음짬뽕 (1인분) (10,500원); 볶음짬뽕 (2인분) (19,000원); [NEW]크림새우 (20,900원); [쫀득쫀득] 꿔바로우 (19,900원); [매콤달콤] 깐풍기 (19,900원); [여름한정] 냉짬뽕 (9,900원); 고추짜장 (8,500원); 고추짬뽕（면 별도포장） (9,900원); 고기짜장 (9,000원); 고추짬뽕밥（밥 별도포장） (9,900원); 탕수육（1박스＋1박스）（소스 별도포장） (27,800원)"
가락시장,밥향기,서울 송파구 송파대로28길 43 송파KCC웰츠타워 101호,https://place.map.kakao.com/579015431,"마라탕 (8,000원); 마라샹궈 (16,000원); 토마토계란덮밥 (8,000원); 홍소육덮밥 (10,000원); 가지덮밥 (8,000원); 마파두부덮밥 (8,000원); 김치찜 (9,000원); 마라면 (9,000원); 향라비빔국수 (9,000원); 훈둔 (9,000원); 쏸라펀 (8,000원); 밥향기볶음밥 (8,000원); 옥수수국수 (8,000원); 꿔보뤄우 (14,000원); 홍소육요리 (20,000원); 청경채볶음 (13,000원); 어향육사 (13,000원); 건두부무침 (13,000원); 경장육사 (16,000원); 즈란신관 (16,000원)"
가락시장,88로타리집 가락점,서울 송파구 중대로9길 30 1층,https://place.map.kakao.com/579350992,"급랭삼겹살(160g) (14,000원); 돼지김치찌개 (7,000원); 우삼겹된장찌개 (7,000원); 짜치계 (5,000원); 대파비빔면 (5,000원); 88세트 (47,000원)"
가락시장,35꼬치,서울 송파구 송파대로30길 21 2층,https://place.map.kakao.com/1752317156,"양꼬치 (17,000원); 양늑간살 (19,000원); 향라육슬 (22,000원); 가지튀김볶음 (20,000원); 철판오징어 (20,000원); 가지볶음밥 (8,000원); 소늑간살 (19,000원); 지삼선 (20,000원); 꿔바로우 (22,000원); 마라샹궈 (30,000원); 어향가지 (20,000원); 마파두부 (17,000원); 경장육슬 (22,000원); 어향육슬 (20,000원); 향라대하 (27,000원); 향라닭날개 (22,000원); 바지락볶음 (20,000원); 건고추소고기볶음 (22,000원); 토마토계란볶음 (17,000원); 건두부볶음 (17,000원); 감자슬볶음 (17,000원); 계란부추볶음 (17,000원); 새우청경채 (20,000원); 우육단 (20,000원); 마라탕 (17,000원); 향라오징어 (20,000원); 하얼빈 (7,000원); 칭따오 (7,000원); 설원 450mL (23,000원); 연태고량주 250mL (20,000원)"
가락시장,순천집,서울 송파구 송파대로28길 35 송파N스위트 1층 101호,https://place.map.kakao.com/138217617,"제육볶음 (7,000원); 전라도백반 (6,000원); 꼬막정식 (10,000원); 꼬막(중) (20,000원); 갑오징어숙회 (30,000원)"
